name,team,opponent,date,year,week,position,fpoints_ppr
Jake Bobo,SEA,ARI,2025-09-25,2025,4,WR,2.7
Jake Bobo,SEA,HOU,2025-10-20,2025,7,WR,1.3
British Brooks,HOU,BAL,2025-10-05,2025,5,RB,1.5
Tahj Brooks,CIN,MIN,2025-09-21,2025,3,RB,1.7
Tahj Brooks,CIN,CHI,2025-11-02,2025,9,RB,0.1
Max Brosmer,MIN,CIN,2025-09-21,2025,3,QB,1.2
Max Brosmer,MIN,CLE,2025-10-05,2025,5,QB,-0.1
Max Brosmer,MIN,LAC,2025-10-23,2025,7,QB,0.5
Quinn Ewers,MIA,CLE,2025-10-19,2025,7,QB,2.1
Tucker Fisk,LAC,TEN,2025-11-02,2025,9,TE,2.2
Tucker Fisk,LAC,PIT,2025-11-09,2025,10,TE,1.7
Tyler Goodson,IND,TEN,2025-09-21,2025,3,RB,0.6
Tyler Goodson,IND,LAR,2025-09-28,2025,4,RB,1.0
Tyler Goodson,IND,TEN,2025-10-26,2025,8,RB,0.2
Tyler Goodson,IND,PIT,2025-11-02,2025,9,RB,1.8
Tyler Goodson,IND,ATL,2025-11-09,2025,10,RB,0.4
Jalin Hyatt,NYG,PHI,2025-10-09,2025,6,WR,4.7
Roschon Johnson,CHI,WAS,2025-10-13,2025,5,RB,0.6
Roschon Johnson,CHI,NOR,2025-10-19,2025,6,RB,1.1
Tim Jones,JAX,LVR,2025-11-02,2025,8,WR,2.5
Lucas Krull,DEN,TEN,2025-09-07,2025,1,TE,1.6
Lucas Krull,DEN,LAC,2025-09-21,2025,3,TE,1.9
Dylan Laube,LVR,LAC,2025-09-15,2025,2,RB,3.7
Dylan Laube,LVR,WAS,2025-09-21,2025,3,RB,0.2
Dylan Laube,LVR,KAN,2025-10-19,2025,7,RB,1.4
Tay Martin,WAS,ATL,2025-09-28,2025,4,WR,2.4
Tay Martin,WAS,LAC,2025-10-05,2025,5,WR,1.9
David Moore,CAR,ATL,2025-09-21,2025,3,WR,1.5
David Moore,CAR,NWE,2025-09-28,2025,4,WR,1.2
Tip Reiman,ARI,NOR,2025-09-07,2025,1,TE,2.0
Tip Reiman,ARI,SFO,2025-09-21,2025,3,TE,2.8
Cooper Rush,BAL,CLE,2025-09-14,2025,2,QB,-0.4
Cooper Rush,BAL,KAN,2025-09-28,2025,4,QB,2.1
Cooper Rush,BAL,HOU,2025-10-05,2025,5,QB,4.2
Cooper Rush,BAL,LAR,2025-10-12,2025,6,QB,0.9
Trent Sherfield,DEN,TEN,2025-09-07,2025,1,WR,1.3
Trent Sherfield,DEN,IND,2025-09-14,2025,2,WR,1.3
Trent Sherfield,DEN,PHI,2025-10-05,2025,5,WR,2.5
David Sills V,ATL,CAR,2025-09-21,2025,3,WR,1.9
David Sills V,ATL,MIA,2025-10-26,2025,7,WR,3.4
Cade Stover,HOU,LAR,2025-09-07,2025,1,TE,6.2
Mitchell Trubisky,BUF,NYJ,2025-09-14,2025,2,QB,1.0
Mitchell Trubisky,BUF,CAR,2025-10-26,2025,7,QB,0.9
Mitchell Trubisky,BUF,MIA,2025-11-09,2025,9,QB,0.4
Jared Wayne,HOU,SFO,2025-10-26,2025,7,WR,4.0
Zach Wilson,MIA,IND,2025-09-07,2025,1,QB,1.6
Jacardia Wright,SEA,NOR,2025-09-21,2025,3,RB,2.0
Rasheen Ali,BAL,BUF,2025-09-07,2025,1,RB,0.5
Alex Bachman,LVR,IND,2025-10-05,2025,5,WR,1.9
Harrison Bryant,HOU,BAL,2025-10-05,2025,5,TE,1.5
Harrison Bryant,HOU,DEN,2025-11-02,2025,8,TE,1.2
Malik Davis,DAL,DEN,2025-10-26,2025,8,RB,0.3
Malik Davis,DAL,ARI,2025-11-03,2025,9,RB,0.3
Clyde Edwards-Helaire,KAN,BUF,2025-11-02,2025,9,RB,0.5
Tai Felton,MIN,CIN,2025-09-21,2025,3,WR,1.9
Cam Grandy,CIN,MIN,2025-09-21,2025,3,TE,1.6
Kylen Granson,PHI,DAL,2025-09-04,2025,1,TE,1.1
Kylen Granson,PHI,KAN,2025-09-14,2025,2,TE,1.5
C.J. Ham,MIN,PHI,2025-10-19,2025,6,FB,1.5
Chris Manhertz,NYG,KAN,2025-09-21,2025,3,TE,1.7
John Metchie,PHI,KAN,2025-09-14,2025,2,WR,1.0
John Metchie,PHI,LAR,2025-09-21,2025,3,WR,1.8
John Metchie,PHI,TAM,2025-09-28,2025,4,WR,3.0
John Metchie,NYJ,CLE,2025-11-09,2025,9,WR,0.6
Scott Miller,PIT,CIN,2025-10-16,2025,6,WR,1.9
Bryce Oliver,TEN,DEN,2025-09-07,2025,1,WR,1.8
Anthony Richardson,IND,TEN,2025-09-21,2025,3,QB,-0.1
Anthony Richardson,IND,LVR,2025-10-05,2025,5,QB,2.3
Eric Saubert,SEA,NOR,2025-09-21,2025,3,TE,2.2
Jacob Saylors,DET,CLE,2025-09-28,2025,4,RB,1.1
Brevyn Spann-Ford,DAL,NYG,2025-09-14,2025,2,TE,1.3
Brevyn Spann-Ford,DAL,CAR,2025-10-12,2025,6,TE,1.2
Brevyn Spann-Ford,DAL,DEN,2025-10-26,2025,8,TE,1.9
Josh Williams,TAM,NOR,2025-10-26,2025,8,RB,1.1
Cedrick Wilson Jr.,MIA,ATL,2025-10-26,2025,8,WR,1.2
Cedrick Wilson Jr.,MIA,BAL,2025-10-30,2025,9,WR,1.7
Charlie Woerner,ATL,CAR,2025-09-21,2025,3,TE,0.5
Charlie Woerner,ATL,IND,2025-11-09,2025,9,TE,2.4
Ben Yurosek,MIN,LAC,2025-10-23,2025,7,TE,1.5
Kyle Allen,DET,CLE,2025-09-28,2025,4,QB,-0.2
Kyle Allen,DET,WAS,2025-11-09,2025,9,QB,-0.1
Michael Bandy,DEN,HOU,2025-11-02,2025,9,WR,1.6
Teddy Bridgewater,TAM,DET,2025-10-20,2025,7,QB,-0.1
Joshua Dobbs,NWE,CAR,2025-09-28,2025,4,QB,-0.2
Joshua Dobbs,NWE,TEN,2025-10-19,2025,7,QB,0.3
Devin Duvernay,CHI,BAL,2025-10-26,2025,7,WR,1.2
Feleipe Franks,ATL,BUF,2025-10-13,2025,5,TE,0.2
Jimmy Garoppolo,LAR,JAX,2025-10-19,2025,7,QB,-0.3
Anthony Gould,IND,LAC,2025-10-19,2025,7,WR,1.3
Nyheim Hines,LAC,MIN,2025-10-23,2025,8,RB,-0.2
D'Ernest Johnson,NWE,TAM,2025-11-09,2025,10,RB,0.1
KeAndre Lambert-Smith,LAC,MIA,2025-10-12,2025,6,WR,1.1
Riley Leonard,IND,TEN,2025-10-26,2025,8,QB,0.1
Drew Lock,SEA,NOR,2025-09-21,2025,3,QB,0.5
Drew Lock,SEA,ARI,2025-11-09,2025,9,QB,-0.4
Adrian Martinez,SFO,NYG,2025-11-02,2025,9,QB,-0.1
Tanner McKee,PHI,NYG,2025-10-26,2025,8,QB,-0.2
Craig Reynolds,DET,CHI,2025-09-14,2025,2,RB,0.4
Patrick Ricard,BAL,MIN,2025-11-09,2025,9,FB,0.3
Mason Rudolph,PIT,SEA,2025-09-14,2025,2,QB,0.5
Carter Runyon,LVR,KAN,2025-10-19,2025,7,TE,1.3
Jarrett Stidham,DEN,DAL,2025-10-26,2025,8,QB,-0.1
Sione Vaki,DET,WAS,2025-11-09,2025,9,RB,0.4
Blake Whiteheart,CLE,PIT,2025-10-12,2025,6,TE,1.0
Blake Whiteheart,CLE,MIA,2025-10-19,2025,7,TE,1.4
Derius Davis,LAC,KAN,2025-09-05,2025,1,WR,0.3
Derius Davis,LAC,DEN,2025-09-21,2025,3,WR,-0.8
Derius Davis,LAC,PIT,2025-11-09,2025,10,WR,1.3
Gardner Minshew II,KAN,BAL,2025-09-28,2025,4,QB,-0.3
Gardner Minshew II,KAN,LVR,2025-10-19,2025,7,QB,-0.3
Tahj Washington,MIA,BAL,2025-10-30,2025,9,WR,1.1
Xavier Gipson,NYJ,PIT,2025-09-07,2025,1,WR,-1.0
Xavier Gipson,PHI,NYG,2025-10-26,2025,8,WR,1.3
Jalen Milroe,SEA,SFO,2025-09-07,2025,1,QB,0.1
Jalen Milroe,SEA,NOR,2025-09-21,2025,3,QB,0.3
Jalen Milroe,SEA,TAM,2025-10-05,2025,5,QB,-1.0
Kenny Pickett,LVR,KAN,2025-10-19,2025,7,QB,-0.7
Ke'Shawn Williams,PIT,LAC,2025-11-09,2025,9,WR,-1.0
Myles Price,MIN,ATL,2025-09-14,2025,2,WR,-1.0
Myles Price,MIN,BAL,2025-11-09,2025,9,WR,-1.0
Seattle Seahawks,SEA,,,2025,10,DST,21.0
New York Jets,NYJ,,,2025,10,DST,19.0
Los Angeles Chargers,LAC,,,2025,10,DST,15.0
Denver Broncos,DEN,,,2025,10,DST,14.0
Houston Texans,HOU,,,2025,10,DST,14.0
Miami Dolphins,MIA,,,2025,10,DST,13.0
New Orleans Saint,NO,,,2025,10,DST,12.0
Jacksonville Jaguars,JAC,,,2025,10,DST,11.0
Philadelphia Eagles,PHI,,,2025,10,DST,11.0
Las Vegas Raider,LV,,,2025,10,DST,10.0
Atlanta Falcons,ATL,,,2025,10,DST,10.0
Baltimore Ravens,BAL,,,2025,10,DST,8.0
Chicago Bears,CHI,,,2025,10,DST,7.0
Los Angeles Rams,LAR,,,2025,10,DST,6.0
Arizona Cardinals,ARI,,,2025,10,DST,6.0
Green Bay Packer,GB,,,2025,10,DST,6.0
Cleveland Browns,CLE,,,2025,10,DST,5.0
Carolina Panthers,CAR,,,2025,10,DST,5.0
Indianapolis Colts,IND,,,2025,10,DST,5.0
Pittsburgh Steelers,PIT,,,2025,10,DST,5.0
Buffalo Bills,BUF,,,2025,10,DST,3.0
New England Patriot,NE,,,2025,10,DST,2.0
Detroit Lions,DET,,,2025,10,DST,2.0
Tampa Bay Buccaneer,TB,,,2025,10,DST,2.0
Minnesota Vikings,MIN,,,2025,10,DST,1.0
Tennessee Titans,TEN,,,2025,10,DST,0
Kansas City Chief,KC,,,2025,10,DST,0
Dallas Cowboys,DAL,,,2025,10,DST,0
Cincinnati Bengals,CIN,,,2025,10,DST,0
New York Giants,NYG,,,2025,10,DST,0.0
Washington Commanders,WAS,,,2025,10,DST,-2.0
San Francisco 49er,SF,,,2025,10,DST,-3.0
